longitud;latitud;altura;calle;tipo;superficie;fecha;tamaño
-58.440811125734697;-34.603537259802913;301;GANDHI MAHATMA;Hormigón;17.64;08-09-2009;Vado Doble
-58.442814320697018;-34.604918130146416;499;GANDHI MAHATMA;Hormigón;15.99;08-09-2009;Vado Doble
-58.442700268053009;-34.605039328532492;1299;HIDALGO;Hormigón;16.72;08-09-2009;Vado Doble
-58.442956831048086;-34.604998964641297;1302;HIDALGO;Hormigón;17.95;08-09-2009;Vado Doble
-58.449663556272007;-34.59866174937401;3098;JUSTO JUAN B;Hormigón;16.36;08-09-2009;Vado Doble
-58.440675021730222;-34.603442040221083;1301;MARECHAL LEOPOLDO;Hormigón;16.02;08-09-2009;Vado Doble
-58.482451613344956;-34.588329982643174;5338;MOSCU;Hormigón;10.21;08-09-2009;Vado Doble
-58.482545274567443;-34.588404044722964;5352;MOSCU;Hormigón;10.81;08-09-2009;Vado Doble
-58.481209783289408;-34.588175288458594;1301;PRAGA;Hormigón;10.47;08-09-2009;Vado Doble
-58.476718339050755;-34.590236854170641;2999;QUIROS;Hormigón;16.68;08-09-2009;Vado Doble
-58.476628782834261;-34.590344613154734;2998;QUIROS;Hormigón;21.16;08-09-2009;Vado Doble
-58.451988442467993;-34.60626363887642;1598;SAN MARTIN;Hormigón;3.96;02-09-2009;Vado Simple
-58.452077614080046;-34.606263646672303;840;GALICIA;Hormigón;4.87;02-09-2009;Vado Simple
-58.452251269894582;-34.606217095377374;1602;SAN MARTIN;Hormigón;10.88;02-09-2009;Vado Doble
-58.45178665384617;-34.606104519502544;1599;SAN MARTIN;Hormigón;19.27;02-09-2009;Vado Doble
-58.451580170700169;-34.605960921460429;1498;REPETTO NICOLAS;Hormigón;16.02;02-09-2009;Vado Doble
-58.451392405375408;-34.606228660376523;1567;REPETTO NICOLAS;Hormigón;3.75;02-09-2009;Vado Simple
-58.438108942636568;-34.600658741553595;299;ARAOZ;Hormigón;23.57;02-09-2009;Vado Doble
-58.437986948372192;-34.600584986882026;301;ARAOZ;Hormigón;30.14;02-09-2009;Vado Doble
-58.438080834312437;-34.600491873196368;302;ARAOZ;Hormigón;23.31;02-09-2009;Vado Doble
-58.438207521445591;-34.600565628717249;298;ARAOZ;Hormigón;20.00;02-09-2009;Vado Doble
-58.458458942995954;-34.604672969439186;1698;PAYSANDU;Hormigón;20.68;02-09-2009;Vado Doble
-58.471921065295874;-34.585042498975625;1998;GIRARDOT;Hormigón;16.28;02-09-2009;Vado Doble
-58.473039539911774;-34.584916168658104;2499;CAMPILLO;Hormigón;12.04;02-09-2009;Vado Doble
-58.455861278025665;-34.605300448727363;1002;BELAUSTEGUI;Hormigón;4.76;02-09-2009;Vado Simple
-58.455729869393522;-34.605292680241746;1048;SAN MARTIN;Hormigón;4.98;02-09-2009;Vado Simple
-58.456762403382626;-34.604834832916637;2057;SAN MARTIN;Hormigón;21.24;02-09-2009;Vado Doble
-58.456551207069879;-34.604889149807065;2049;SAN MARTIN;Hormigón;5.04;02-09-2009;Vado Simple
-58.454053592808471;-34.605737385383499;1798;SAN MARTIN;Hormigón;4.89;02-09-2009;Vado Doble
-58.454616790045051;-34.605617127734263;1850;SAN MARTIN;Hormigón;5.68;02-09-2009;Vado Simple
-58.454447814652205;-34.605818903696715;1501;PUJOL;Hormigón;10.49;02-09-2009;Vado Doble
-58.454255403724275;-34.605710235846445;1802;SAN MARTIN;Hormigón;17.69;02-09-2009;Vado Doble
-58.495810010300985;-34.600527374635135;3199;TINOGASTA;Hormigón;26.53;02-09-2009;Vado Doble
-58.495955526375731;-34.600616587196853;3202;CUENCA;Hormigón;16.66;02-09-2009;Vado Doble
-58.495880484341335;-34.600729142922908;3198;CUENCA;Hormigón;17.60;02-09-2009;Vado Doble
-58.495734968150337;-34.60063993027341;3199;CUENCA;Hormigón;13.43;02-09-2009;Vado Doble
-58.435247207284839;-34.615080378301634;201;LOBOS ELEODORO DR;Hormigón;3.35;09-09-2009;Vado Simple
-58.435182230249801;-34.615100506358182;299;ARAOS ALFARO;Hormigón;3.28;09-09-2009;Vado Simple
-58.433200486387037;-34.609349808942191;22;JAURETCHE ARTURO;Hormigón;4.75;09-09-2009;Vado Simple
-58.432857930899324;-34.609171221621295;2;JAURETCHE ARTURO;Hormigón;4.60;09-09-2009;Vado Simple
-58.433289644867848;-34.609396396730844;24;JAURETCHE ARTURO;Hormigón;4.28;09-09-2009;Vado Simple
-58.432904906544962;-34.609054817437254;1;JAURETCHE ARTURO;Hormigón;4.34;09-09-2009;Vado Simple
-58.433078711158352;-34.608635763345575;4701;DIAZ VELEZ;Hormigón;8.73;09-09-2009;Vado Doble
-58.432778257157025;-34.608852999285205;4698;DIAZ VELEZ;Hormigón;17.17;09-09-2009;Vado Doble
-58.435763546074043;-34.610403695683111;598;CAMPICHUELO;Hormigón;14.23;09-09-2009;Vado Doble
-58.435787061034688;-34.610256241058451;602;CAMPICHUELO;Hormigón;15.34;09-09-2009;Vado Doble
-58.435622816147983;-34.610174713766128;601;CAMPICHUELO;Hormigón;12.42;09-09-2009;Vado Doble
-58.435599295876244;-34.61033769044554;599;CAMPICHUELO;Hormigón;12.55;09-09-2009;Vado Doble
-58.436791283351504;-34.610834656117859;598;LOBOS ELEODORO DR;Hormigón;9.46;09-09-2009;Vado Doble
-58.436617697897063;-34.610597907339709;601;LOBOS ELEODORO DR;Hormigón;15.05;09-09-2009;Vado Doble
-58.420610154594904;-34.622907948786377;901;CASTRO;Hormigón;10.94;09-09-2009;Vado Doble
-58.434571161927892;-34.608894871826905;699;OTAMENDI;Hormigón;3.83;09-09-2009;Vado Simple
-58.431860974361427;-34.608829553942719;4602;DIAZ VELEZ;Hormigón;4.32;09-09-2009;Vado Simple
-58.432015923213875;-34.608647208457285;4599;DIAZ VELEZ;Hormigón;3.57;09-09-2009;Vado Simple
-58.431654463910469;-34.608833382092158;4598;DIAZ VELEZ;Hormigón;3.87;09-09-2009;Vado Simple
-58.432194272931405;-34.608643372657994;4601;DIAZ VELEZ;Hormigón;3.20;09-09-2009;Vado Simple
-58.425281600711408;-34.620513002230425;602;MARMOL JOSE;Hormigón;12.24;09-09-2009;Vado Doble
-58.393154378433643;-34.621709424618537;1101;COMBATE DE LOS POZOS;Hormigón;4.83;21-09-2009;Vado Simple
-58.39319664482381;-34.621686165627622;1902;HUMBERTO 1;Hormigón;5.17;21-09-2009;Vado Simple
-58.39670966644087;-34.621730598136601;2199;HUMBERTO 1;Hormigón;13.11;21-09-2009;Vado Doble
-58.401314223145512;-34.62222970783062;2599;HUMBERTO 1;Hormigón;13.48;21-09-2009;Vado Doble
-58.401478512304166;-34.622237551419673;2601;HUMBERTO 1;Hormigón;9.98;21-09-2009;Vado Doble
-58.400497416943686;-34.622264218682794;2498;HUMBERTO 1;Hormigón;3.69;21-09-2009;Vado Simple
-58.400520858703139;-34.622303035765292;1102;ALBERTI;Hormigón;4.14;21-09-2009;Vado Simple
-58.39787300755988;-34.623380382634394;1201;PICHINCHA;Hormigón;3.47;21-09-2009;Vado Simple
-58.397905888096531;-34.623353236517161;2302;SAN JUAN;Hormigón;4.45;21-09-2009;Vado Simple
-58.397784056427504;-34.623073774844769;1198;PICHINCHA;Hormigón;4.50;21-09-2009;Vado Simple
-58.397732396187216;-34.623104791442614;2299;SAN JUAN;Hormigón;4.35;21-09-2009;Vado Simple
-58.39766650499935;-34.62332594554325;2298;SAN JUAN;Hormigón;4.60;21-09-2009;Vado Simple
-58.397708719521631;-34.623368653678043;1202;PICHINCHA;Hormigón;4.68;21-09-2009;Vado Simple
-58.39797646683467;-34.623139845800168;2301;SAN JUAN;Hormigón;4.18;21-09-2009;Vado Simple
-58.397953026026101;-34.623101028235098;1199;PICHINCHA;Hormigón;4.30;21-09-2009;Vado Simple
-58.39551692415143;-34.622874641151782;2101;SAN JUAN;Hormigón;3.92;21-09-2009;Vado Simple
-58.395005076354892;-34.623099427907071;2102;SAN JUAN;Hormigón;4.48;21-09-2009;Vado Simple
-58.394840795598107;-34.623079934067341;2098;SAN JUAN;Hormigón;4.56;21-09-2009;Vado Simple
-58.393902217803053;-34.622765086816813;2001;SAN JUAN;Hormigón;4.32;21-09-2009;Vado Simple
-58.393831593694067;-34.623021160795432;1201;SARANDI;Hormigón;4.09;21-09-2009;Vado Simple
-58.393864478607355;-34.622990135256607;2002;SAN JUAN;Hormigón;3.90;21-09-2009;Vado Simple
-58.393606314739273;-34.6229705867405;1998;SAN JUAN;Hormigón;4.38;21-09-2009;Vado Simple
-58.39365790893585;-34.623021062615635;1202;SARANDI;Hormigón;4.66;21-09-2009;Vado Simple
-58.396197359675348;-34.623150530394007;2198;SAN JUAN;Hormigón;4.04;21-09-2009;Vado Simple
-58.39622549387208;-34.623189350853387;1202;PASCO;Hormigón;4.69;21-09-2009;Vado Simple
-58.396352450174092;-34.622921664605521;1198;PASCO;Hormigón;3.46;21-09-2009;Vado Simple
-58.396277315509273;-34.622956548330329;2199;SAN JUAN;Hormigón;3.74;21-09-2009;Vado Simple
-58.396507367269422;-34.622910107228343;1199;PASCO;Hormigón;3.92;21-09-2009;Vado Simple
-58.396535492289743;-34.622960569150621;2201;SAN JUAN;Hormigón;4.01;21-09-2009;Vado Simple
-58.398231309225061;-34.621982193631311;1101;PICHINCHA;Hormigón;3.98;21-09-2009;Vado Simple
-58.398282962586677;-34.621958937838905;2302;HUMBERTO 1;Hormigón;4.57;21-09-2009;Vado Simple
-58.398123452573927;-34.621842438103073;2299;HUMBERTO 1;Hormigón;3.76;21-09-2009;Vado Simple
-58.402394748114965;-34.622329688595286;1098;JUJUY;Hormigón;4.48;21-09-2009;Vado Simple
-58.402347778576249;-34.622368470497854;2699;HUMBERTO 1;Hormigón;4.23;21-09-2009;Vado Simple
-58.398081133333761;-34.621935548013091;2298;HUMBERTO 1;Hormigón;3.14;21-09-2009;Vado Simple
-58.398113959117076;-34.621978251043345;1102;PICHINCHA;Hormigón;3.42;21-09-2009;Vado Simple
-58.392866128670498;-34.622671855017728;1198;COMBATE DE LOS POZOS;Hormigón;4.32;21-09-2009;Vado Simple
-58.392795686940715;-34.622706739285249;1899;SAN JUAN;Hormigón;4.36;21-09-2009;Vado Simple
-58.393072629703788;-34.622722419724596;1901;SAN JUAN;Hormigón;4.28;21-09-2009;Vado Simple
-58.392987914052881;-34.622986246195929;1201;COMBATE DE LOS POZOS;Hormigón;4.24;21-09-2009;Vado Simple
-58.393034888288447;-34.622947467906677;1902;SAN JUAN;Hormigón;4.20;21-09-2009;Vado Simple
-58.392772030572814;-34.622927914944277;1898;SAN JUAN;Hormigón;4.51;21-09-2009;Vado Simple
-58.392823633995576;-34.622966749640092;1202;COMBATE DE LOS POZOS;Hormigón;4.56;21-09-2009;Vado Simple
-58.391563493488533;-34.623918200208486;1299;ENTRE RIOS;Hormigón;13.27;21-09-2009;Vado Doble
-58.391286420714032;-34.624049975716247;1302;ENTRE RIOS;Hormigón;16.33;21-09-2009;Vado Doble
-58.391286533745436;-34.623918038381099;1298;ENTRE RIOS;Hormigón;15.59;21-09-2009;Vado Doble
-58.393875260026249;-34.621620428492534;1959;HUMBERTO 1;Hormigón;3.88;21-09-2009;Vado Simple
-58.3988940788538;-34.618422104105605;2299;INDEPENDENCIA;Hormigón;16.48;11-09-2009;Vado Doble
-58.378274915328781;-34.627444069256178;998;BRASIL;Hormigón;5.20;21-09-2009;Vado Simple
-58.378372316750202;-34.627565059255822;1602;IRIGOYEN BERNARDO DE;Hormigón;5.21;21-09-2009;Vado Simple
-58.378449818571887;-34.627272883132633;1598;IRIGOYEN BERNARDO DE;Hormigón;4.85;21-09-2009;Vado Simple
-58.378335979879971;-34.627333265765202;999;BRASIL;Hormigón;4.55;21-09-2009;Vado Simple
-58.378713860281117;-34.627357039267118;1001;BRASIL;Hormigón;4.22;21-09-2009;Vado Simple
-58.378673303305888;-34.6272797552122;1599;IRIGOYEN BERNARDO DE;Hormigón;4.21;21-09-2009;Vado Simple
-58.376098085217443;-34.626287060229011;798;BRASIL;Hormigón;5.28;21-09-2009;Vado Simple
-58.376114293590852;-34.626330738246068;1502;PIEDRAS;Hormigón;4.67;21-09-2009;Vado Simple
-58.37622802797511;-34.626371126473913;1501;PIEDRAS;Hormigón;4.49;21-09-2009;Vado Simple
-58.376288976058774;-34.62637452862738;802;BRASIL;Hormigón;4.68;21-09-2009;Vado Simple
-58.376337841722815;-34.626273794363534;801;BRASIL;Hormigón;4.24;21-09-2009;Vado Simple
-58.376317587217883;-34.626213318698355;1499;PIEDRAS;Hormigón;4.27;21-09-2009;Vado Simple
-58.375139831196414;-34.625604506741212;701;BRASIL;Hormigón;7.13;21-09-2009;Vado Simple
-58.371187916376712;-34.625435394082395;402;BRASIL;Hormigón;4.75;21-09-2009;Vado Simple
-58.371135070147481;-34.625455508200972;1501;DEFENSA;Hormigón;4.32;21-09-2009;Vado Simple
-58.371101370729995;-34.626540427744587;401;CASEROS;Hormigón;4.49;21-09-2009;Vado Simple
-58.371056713455218;-34.626503445618859;1599;DEFENSA;Hormigón;4.04;21-09-2009;Vado Simple
-58.375086209848241;-34.62573334461009;702;BRASIL;Hormigón;8.17;21-09-2009;Vado Doble
-58.376211344776316;-34.62614729995498;1498;PIEDRAS;Hormigón;3.99;21-09-2009;Vado Simple
-58.376166615696761;-34.626177498894094;799;BRASIL;Hormigón;3.93;21-09-2009;Vado Simple
-58.450806969197473;-34.610001759857603;1598;GAONA;Hormigón;3.96;21-09-2009;Vado Simple
-58.37495987412823;-34.625666864241559;698;BRASIL;Hormigón;4.14;21-09-2009;Vado Simple
-58.375037202432168;-34.625549356143949;1498;CHACABUCO;Hormigón;4.53;21-09-2009;Vado Simple
-58.374980286587437;-34.625576186929464;699;BRASIL;Hormigón;4.16;21-09-2009;Vado Simple
-58.375740981596905;-34.627263693044405;801;CASEROS;Hormigón;4.56;21-09-2009;Vado Simple
-58.375736981199239;-34.627203228879345;1599;PIEDRAS;Hormigón;4.35;21-09-2009;Vado Simple
-58.371208377123168;-34.625304409884656;401;BRASIL;Hormigón;2.88;21-09-2009;Vado Simple
-58.37117997030721;-34.625270798947327;1499;DEFENSA;Hormigón;3.85;21-09-2009;Vado Simple
-58.374000377975115;-34.626696737840632;601;CASEROS;Hormigón;4.19;21-09-2009;Vado Simple
-58.373958163836271;-34.626653712421749;1599;PERU;Hormigón;4.46;21-09-2009;Vado Simple
-58.3745205113811;-34.626686366278371;699;CASEROS;Hormigón;4.46;21-09-2009;Vado Simple
-58.371049579557464;-34.625261641877152;1498;DEFENSA;Hormigón;4.41;21-09-2009;Vado Simple
-58.370971518245703;-34.625301890754152;399;BRASIL;Hormigón;4.68;21-09-2009;Vado Simple
-58.373906727402407;-34.625473354404178;1498;PERU;Hormigón;4.50;21-09-2009;Vado Simple
-58.373867693048737;-34.625497510515544;599;BRASIL;Hormigón;4.32;21-09-2009;Vado Simple
-58.373893578531593;-34.625610390510673;598;BRASIL;Hormigón;4.94;21-09-2009;Vado Simple
-58.374056111689747;-34.625613195902375;601;BRASIL;Hormigón;1.72;21-09-2009;Vado Simple
-58.367933475135231;-34.613401297906101;101;VENEZUELA;Hormigón;4.43;11-09-2009;Vado Simple
-58.367904262652004;-34.613366341931396;499;AZOPARDO;Hormigón;4.73;11-09-2009;Vado Simple
-58.367936578804851;-34.61353028473286;102;VENEZUELA;Hormigón;4.51;11-09-2009;Vado Simple
-58.367894295020605;-34.613557123634649;501;AZOPARDO;Hormigón;4.30;11-09-2009;Vado Simple
-58.376730930819548;-34.599911255877068;699;VIAMONTE;Hormigón;3.05;11-09-2009;Vado Simple
-58.376763452919164;-34.599887094151839;701;MAIPU;Hormigón;3.39;11-09-2009;Vado Simple
-58.376867424544344;-34.599905977602482;701;VIAMONTE;Hormigón;3.36;11-09-2009;Vado Simple
-58.379758173870535;-34.600084849871756;901;VIAMONTE;Hormigón;2.82;11-09-2009;Vado Simple
-58.379719219920908;-34.600041828482659;702;SUIPACHA;Hormigón;2.96;11-09-2009;Vado Simple
-58.43636663227899;-34.590270094775441;5202;CORDOBA AV;Hormigón;16.14;11-09-2009;Vado Doble
-58.437322133895769;-34.58963343391386;5302;CORDOBA AV;Hormigón;17.02;11-09-2009;Vado Doble
-58.48295640647644;-34.585199212970089;1535;BARZANA;Hormigón;19.27;11-09-2009;Vado Doble
-58.483063645455751;-34.585269062038961;1536;BARZANA;Hormigón;15.65;11-09-2009;Vado Doble
-58.48313510641448;-34.585185747234533;1546;BARZANA;Hormigón;14.34;11-09-2009;Vado Doble
-58.483031114010991;-34.58510514893036;1547;BARZANA;Hormigón;18.86;11-09-2009;Vado Doble
-58.475961943825034;-34.589638869097556;1001;BUCARELLI;Hormigón;23.79;11-09-2009;Vado Doble
-58.481933905007658;-34.588962082065088;3243;ESTOCOLMO;Hormigón;9.53;11-09-2009;Vado Doble
-58.482034645635274;-34.589015809894086;3273;ESTOCOLMO;Hormigón;9.60;11-09-2009;Vado Doble
-58.481868939451473;-34.589050769470006;1299;OSLO;Hormigón;9.86;11-09-2009;Vado Doble
-58.475871673475503;-34.589748282816892;2898;QUIROS;Hormigón;18.72;11-09-2009;Vado Doble
-58.475975666891912;-34.58984232309551;2902;QUIROS;Hormigón;19.90;11-09-2009;Vado Doble
-58.468449495503691;-34.583310176878392;3299;TRIUNVIRATO;Hormigón;25.02;01-10-2009;Vado Doble
-58.468595700139645;-34.583256426104434;3301;TRIUNVIRATO;Hormigón;18.09;01-10-2009;Vado Doble
-58.453370750814138;-34.602321156087086;701;ESCALADA DE SAN MARTIN R.;Hormigón;17.53;01-10-2009;Vado Doble
-58.454943360793237;-34.60552439015801;1598;PUJOL;Hormigón;4.91;01-10-2009;Vado Simple
-58.454062624213378;-34.60554851561011;1801;SAN MARTIN;Hormigón;5.37;01-10-2009;Vado Simple
-58.453926128337891;-34.605532382790365;919;TRES ARROYOS;Hormigón;3.80;01-10-2009;Vado Simple
-58.453747374631263;-34.605596862128223;1799;SAN MARTIN;Hormigón;8.03;01-10-2009;Vado Simple
-58.453306492501483;-34.605718318448652;1701;SAN MARTIN;Hormigón;17.92;01-10-2009;Vado Doble
-58.453091987524822;-34.60579085560672;1699;SAN MARTIN;Hormigón;5.08;01-10-2009;Vado Simple
-58.453355220058555;-34.605911799150903;1738;SAN MARTIN;Hormigón;4.87;01-10-2009;Vado Simple
-58.452935962482265;-34.606024627877609;1702;SAN MARTIN;Hormigón;4.74;01-10-2009;Vado Simple
-58.470851419642543;-34.587593844925202;1698;DEL CAMPO;Hormigón;10.40;01-10-2009;Vado Doble
-58.470987037510852;-34.587477139446449;898;CHORROARIN;Hormigón;4.62;01-10-2009;Vado Simple
-58.471292397323218;-34.58681069564603;3002;CAMBATIENTES DE MALVINAS;Hormigón;4.55;01-10-2009;Vado Simple
-58.472214972428048;-34.585045144181265;3099;CAMBATIENTES DE MALVINAS;Hormigón;4.55;01-10-2009;Vado Simple
-58.470746250170585;-34.587396648995316;1699;DEL CAMPO;Hormigón;4.43;01-10-2009;Vado Simple
-58.481323764812444;-34.606127250475041;2402;PERNAMBUCO;Hormigón;22.68;01-10-2009;Vado Doble
-58.45323050912009;-34.592522924039912;4402;"DUMONT, SANTOS";Hormigón;21.10;01-10-2009;Vado Doble
-58.453126538302108;-34.592426177235815;4398;"DUMONT, SANTOS";Hormigón;18.44;01-10-2009;Vado Doble
-58.453240277832101;-34.592342883341814;4399;"DUMONT, SANTOS";Hormigón;19.98;01-10-2009;Vado Doble
-58.453347498712084;-34.592434255927621;4401;"DUMONT, SANTOS";Hormigón;21.21;01-10-2009;Vado Doble
-58.491363436114305;-34.599112377416844;3199;NAZCA;Hormigón;20.35;01-10-2009;Vado Doble
-58.462472753161293;-34.613984879806196;1198;TERRERO;Hormigón;18.71;01-10-2009;Vado Doble
-58.478302855809318;-34.619985948500215;5902;JUSTO JUAN B;Hormigón;17.86;01-10-2009;Vado Doble
-58.483945223296161;-34.609095475928832;2299;LA CALANDRIA;Hormigón;5.18;01-10-2009;Vado Simple
-58.462224195077887;-34.611183237272655;1699;GALICIA;Hormigón;15.18;01-10-2009;Vado Doble
-58.470920770781284;-34.58275282075266;1098;DONADO;Hormigón;8.33;01-10-2009;Vado Simple
-58.475988087491402;-34.591566320992207;3001;DE LOS CONSTITUYENTES;Hormigón;7.42;01-10-2009;Vado Simple
-58.497534874525307;-34.606137385819579;3601;NOGOYA;Hormigón;5.02;22-10-2009;Vado Simple
-58.497534851226192;-34.606081594661816;2702;CONCORDIA;Hormigón;4.52;22-10-2009;Vado Simple
-58.497399975364246;-34.606262954377279;2698;CONCORDIA;Hormigón;4.90;22-10-2009;Vado Simple
-58.49746744921859;-34.606258285905604;3602;NOGOYA;Hormigón;5.68;22-10-2009;Vado Simple
-58.497416741756496;-34.606016538632709;2701;CONCORDIA;Hormigón;4.78;22-10-2009;Vado Simple
-58.497349270026064;-34.606025856339627;3599;NOGOYA;Hormigón;5.28;22-10-2009;Vado Simple
-58.49493085537739;-34.604631739854383;3301;NOGOYA;Hormigón;5.10;22-10-2009;Vado Simple
-58.494919588082929;-34.604575951651441;2802;CAMPANA;Hormigón;5.36;22-10-2009;Vado Simple
-58.494784705387907;-34.604748009993969;2798;CAMPANA;Hormigón;4.75;22-10-2009;Vado Simple
-58.494863422132688;-34.604738690739794;3302;NOGOYA;Hormigón;4.85;22-10-2009;Vado Simple
-58.494666578570367;-34.604627160113495;3298;NOGOYA;Hormigón;5.65;22-10-2009;Vado Simple
-58.494683470361473;-34.604687596130006;2799;CAMPANA;Hormigón;5.30;22-10-2009;Vado Simple
-58.494818347797604;-34.604501590104114;2801;CAMPANA;Hormigón;5.15;22-10-2009;Vado Simple
-58.494734010192118;-34.604515560070332;3299;NOGOYA;Hormigón;4.88;22-10-2009;Vado Simple
-58.490214209874821;-34.616364211439695;3601;SAN BLAS;Hormigón;5.03;22-10-2009;Vado Simple
-58.490219808987675;-34.616289822080404;1702;"LAMARCA, EMILIO";Hormigón;5.07;22-10-2009;Vado Simple
-58.490039897627298;-34.616429340212129;1689;"LAMARCA, EMILIO";Hormigón;5.00;22-10-2009;Vado Simple
-58.490118630516122;-34.616433971798209;3602;SAN BLAS;Hormigón;4.13;22-10-2009;Vado Simple
-58.490129805970128;-34.616215454252753;1701;"LAMARCA, EMILIO";Hormigón;5.10;22-10-2009;Vado Simple
-58.49002295654131;-34.616215478230167;3599;SAN BLAS;Hormigón;5.09;22-10-2009;Vado Simple
-58.489955495487202;-34.616285232161765;3598;SAN BLAS;Hormigón;4.58;22-10-2009;Vado Simple
-58.489955516763295;-34.616350321741479;1699;"LAMARCA, EMILIO";Hormigón;5.15;22-10-2009;Vado Simple
-58.489038548310937;-34.61536488080209;1801;CONCORDIA;Hormigón;12.55;22-10-2009;Vado Doble
-58.489190416442455;-34.615462482311536;1802;CONCORDIA;Hormigón;5.72;22-10-2009;Vado Simple
-58.488914861336795;-34.615467191090893;1799;CONCORDIA;Hormigón;9.87;22-10-2009;Vado Doble
-58.489077982613679;-34.615583387346497;1798;CONCORDIA;Hormigón;11.22;22-10-2009;Vado Doble
-58.488150322261816;-34.616355360946244;3501;CAMARONES;Hormigón;4.41;22-10-2009;Vado Simple
-58.488127809175573;-34.616294925312076;1702;CONCORDIA;Hormigón;4.75;22-10-2009;Vado Simple
-58.488020935641742;-34.616215910187236;1701;CONCORDIA;Hormigón;4.67;22-10-2009;Vado Simple
